@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}

@data
1541,'2020/12/18 11:51:20:306',15,-0.019013,0.185383,9.804879,8,1,4.604469,301.586731,245.456375,-0.428369,0.005995,0.02729,14.420883,1.118171,1.832052,1.770741,6.913977,6.908803,25.344046,6.302388,?,?,4
1542,'2020/12/18 11:51:20:391',15,-0.019013,0.185383,9.804879,8,1,4.60583,301.507507,245.40152,-0.424905,0.005925,0.026304,14.424874,1.064017,1.820144,1.755942,6.897961,6.8883,25.411032,6.343474,?,?,4
1543,'2020/12/18 11:51:20:477',15,-0.019013,0.185383,9.804879,8,1,4.605631,301.435333,245.396881,-0.426148,0.005308,0.027377,14.381084,1.088793,1.786978,1.727401,6.906255,6.900189,25.419865,6.318911,?,?,4
1544,'2020/12/18 11:51:20:593',15,-0.019013,0.185383,9.804879,8,1,4.611544,301.178101,245.273682,-0.424194,0.007449,0.02526,14.462918,1.109549,1.819975,1.755978,6.798951,6.783599,25.38772,6.313422,?,?,4
1545,'2020/12/18 11:51:20:695',15,-0.01917,0.183707,9.804911,8,1,4.620644,301.066895,245.117844,-0.42348,0.0059,0.025108,14.387427,1.131581,1.865929,1.79809,6.659596,6.636203,25.396961,6.325112,?,?,4
1546,'2020/12/18 11:51:20:887',15,-0.017718,0.184283,9.804902,8,1,4.619818,300.903534,244.816971,-0.419981,0.007656,0.023922,14.555846,1.108032,1.927812,1.865922,6.568144,6.545651,25.29925,6.378007,?,?,4
1547,'2020/12/18 11:51:21:043',15,-0.017718,0.184283,9.804902,8,1,4.613636,300.769501,244.650574,-0.422725,0.008322,0.021313,14.199877,1.04128,1.981528,1.917252,6.511021,6.487741,25.317602,6.404237,?,?,4
1548,'2020/12/18 11:51:21:125',15,-0.018861,0.184005,9.804906,8,1,4.616534,300.726959,244.67868,-0.422129,0.008692,0.02013,14.3469,1.062833,1.958349,1.890003,6.514917,6.485871,25.314213,6.396471,?,?,4
1549,'2020/12/18 11:51:21:224',15,-0.018861,0.184005,9.804906,8,1,4.61974,300.729401,244.621323,-0.421675,0.008,0.020383,14.335247,1.045555,1.954827,1.891246,6.516502,6.490412,25.30043,6.409324,?,?,4
1550,'2020/12/18 11:51:21:375',15,-0.019787,0.185791,9.80487,8,1,4.615373,300.547943,244.579666,-0.426952,0.009711,0.021424,14.165132,1.001885,1.900394,1.841179,6.535626,6.50985,25.378685,6.39254,?,?,4
1551,'2020/12/18 11:51:21:524',15,-0.019787,0.185791,9.80487,8,1,4.594387,300.577881,244.825424,-0.430302,0.011734,0.020269,14.207795,1.051824,1.78958,1.725234,6.773673,6.742959,25.499979,6.332779,?,?,4
1552,'2020/12/18 11:51:21:623',15,-0.019787,0.185791,9.80487,8,1,4.602419,300.872314,244.637634,-0.427915,0.009015,0.022738,14.127548,1.074215,1.880744,1.820641,6.700073,6.687704,25.369942,6.35488,?,?,4
1553,'2020/12/18 11:51:21:830',15,-0.018976,0.184886,9.804889,8,1,4.581636,300.701355,245.071228,-0.433976,0.009735,0.019819,14.190558,0.998386,1.816129,1.758,6.973827,6.939041,25.49906,6.249294,?,?,4
1554,'2020/12/18 11:51:21:998',15,-0.018497,0.18176,9.804949,8,1,4.610902,300.873352,244.786224,-0.426605,0.00829,0.021481,14.205715,0.90402,1.834305,1.772759,6.718306,6.693952,25.36965,6.380418,?,?,4
1555,'2020/12/18 11:51:22:133',15,-0.021222,0.184868,9.804884,8,1,4.611591,301.042175,244.834763,-0.430257,0.009932,0.020466,14.219041,0.813456,1.768318,1.708144,6.682483,6.67349,25.355434,6.335604,?,?,4
1556,'2020/12/18 11:51:22:247',15,-0.021222,0.184868,9.804884,8,1,4.609042,301.229309,244.865891,-0.429615,0.010036,0.023057,14.122018,0.839604,1.819298,1.762271,6.617741,6.622394,25.397755,6.307819,?,?,4
1557,'2020/12/18 11:51:22:354',15,-0.023922,0.184434,9.804886,8,1,4.605346,301.411987,244.995361,-0.426564,0.011321,0.021942,13.96547,0.80864,1.779169,1.719802,6.596965,6.597322,25.323475,6.357107,?,?,4
1558,'2020/12/18 11:51:22:476',15,-0.023922,0.184434,9.804886,8,1,4.618406,301.661621,244.916336,-0.421996,0.010006,0.024194,14.127983,0.877564,1.886821,1.817033,6.461622,6.453442,25.327168,6.354997,?,?,4
1559,'2020/12/18 11:51:22:554',15,-0.023922,0.184434,9.804886,8,1,4.617963,301.560516,244.780869,-0.423939,0.011748,0.02051,13.979103,0.886693,1.897216,1.823086,6.433133,6.397751,25.311552,6.320231,?,?,4
1560,'2020/12/18 11:51:22:648',15,-0.023922,0.184434,9.804886,8,1,4.575161,301.777313,245.514709,-0.428024,0.010637,0.019059,14.075678,0.915498,1.844676,1.787387,6.966073,6.943001,25.54682,6.278945,?,?,4
1561,'2020/12/18 11:51:22:749',15,-0.023922,0.184434,9.804886,8,1,4.585626,301.770508,245.793259,-0.412555,0.012536,0.014424,14.294244,0.986762,1.794585,1.723103,6.990705,6.964619,25.314585,6.331665,?,?,4
1562,'2020/12/18 11:51:22:919',15,-0.022588,0.184656,9.804886,8,1,4.596122,302.166504,246.046738,-0.412397,0.007793,0.018093,14.385567,0.989698,1.835778,1.77096,6.970753,6.953899,25.341988,6.346115,?,?,4
1563,'2020/12/18 11:51:23:066',15,-0.022588,0.184656,9.804886,8,1,4.600808,302.47226,246.106125,-0.411435,0.00577,0.013163,14.306896,0.959395,1.839288,1.76602,6.995814,6.964097,25.379553,6.28517,?,?,4
1564,'2020/12/18 11:51:23:172',15,-0.023389,0.183488,9.804905,8,1,4.600552,302.478607,246.167694,-0.409481,0.004865,0.011584,14.151506,0.907243,1.826322,1.75936,6.968581,6.940647,25.374104,6.324734,?,?,4
1565,'2020/12/18 11:51:23:282',15,-0.023389,0.183488,9.804905,8,1,4.608028,302.499786,246.231216,-0.408064,0.006826,0.01341,14.345285,1.007919,1.837218,1.761654,6.968815,6.948007,25.391935,6.329536,?,?,4
1566,'2020/12/18 11:51:23:387',15,-0.016446,0.18283,9.804933,8,1,4.61276,302.571655,246.222778,-0.412641,0.005821,0.015056,14.25996,0.958164,1.860545,1.78925,6.949233,6.93464,25.401436,6.307755,?,?,4
1567,'2020/12/18 11:51:23:524',15,-0.016446,0.18283,9.804933,8,1,4.610188,303.177765,246.671051,-0.39965,0.002067,0.013098,14.315368,0.844626,1.885643,1.817692,6.968772,6.943069,25.160721,6.412045,?,?,4
1568,'2020/12/18 11:51:23:628',15,-0.016725,0.183154,9.804926,8,1,4.624782,303.626404,247.578079,-0.387385,0.001472,0.011754,14.332224,0.899548,1.877995,1.805926,6.987007,6.964089,25.244352,6.324411,?,?,4
1569,'2020/12/18 11:51:23:825',15,-0.016725,0.183154,9.804926,8,1,4.626928,305.373291,248.677628,-0.36738,-0.007425,0.019337,14.2706,0.805105,2.018136,1.952268,6.96254,6.929674,25.183283,6.410145,?,?,4
1570,'2020/12/18 11:51:23:970',15,-0.017275,0.183929,9.80491,8,1,4.646659,305.992798,251.100525,-0.328393,-0.008371,0.027174,14.071728,0.916646,2.11126,2.053363,7.049091,7.021154,24.993959,6.444506,?,?,4
1571,'2020/12/18 11:51:24:106',15,-0.019639,0.186641,9.804854,8,1,4.672951,306.152344,252.52092,-0.324951,-0.006947,0.030041,13.832635,0.938855,2.049843,1.987143,7.057619,7.023281,25.060658,6.342957,?,?,4
1572,'2020/12/18 11:51:24:253',15,-0.019639,0.186641,9.804854,8,1,4.688303,306.131104,254.757919,-0.29182,-0.002023,0.033634,13.760214,0.872879,2.027603,1.967127,7.068664,7.038918,24.920092,6.438576,?,?,4
1573,'2020/12/18 11:51:24:390',15,-0.019412,0.185441,9.804877,8,1,4.708019,306.399139,256.927216,-0.255757,-0.000809,0.036188,13.877083,0.940263,2.184751,2.13015,7.105853,7.073481,24.924427,6.415197,?,?,4
1574,'2020/12/18 11:51:24:480',15,-0.019412,0.185441,9.804877,8,1,4.71823,306.660248,257.728271,-0.251808,-0.002485,0.04036,13.63987,0.932118,2.243012,2.192711,7.173954,7.131961,24.904045,6.368858,?,?,4
1575,'2020/12/18 11:51:24:572',15,-0.019412,0.185441,9.804877,8,1,4.720041,306.555237,258.022736,-0.253871,0.001714,0.039124,13.451294,0.975887,2.164573,2.111835,7.202283,7.161788,25.052731,6.283866,?,?,4
1576,'2020/12/18 11:51:24:658',15,-0.01754,0.184606,9.804896,8,1,4.727763,306.760986,257.952484,-0.253877,-0.001389,0.037682,13.529908,1.018049,2.151834,2.103366,7.196495,7.153308,25.148178,6.220296,?,?,4
1577,'2020/12/18 11:51:24:750',15,-0.01754,0.184606,9.804896,8,1,4.730511,306.861877,256.593445,-0.274069,-0.001225,0.037284,13.568125,1.096747,2.045699,1.995589,7.112517,7.087141,25.521492,6.117054,?,?,4
1578,'2020/12/18 11:51:24:864',15,-0.016954,0.183529,9.804917,8,1,4.720252,307.440613,253.513794,-0.304169,-0.0069,0.036416,13.761147,1.180721,1.957785,1.902663,7.028914,6.983138,25.934534,6.21276,?,?,4
1579,'2020/12/18 11:51:24:987',15,-0.016954,0.183529,9.804917,8,1,4.713303,308.159241,250.207138,-0.345985,-0.00909,0.030726,14.135633,1.125212,1.871186,1.800337,6.944717,6.908181,25.828495,6.234395,?,?,4
1580,'2020/12/18 11:51:25:130',15,-0.016977,0.184787,9.804894,8,1,4.695588,308.845123,248.371017,-0.358571,-0.013223,0.026699,14.091206,1.004893,1.872705,1.794176,6.891766,6.86773,25.491484,6.356408,?,?,4
1581,'2020/12/18 11:51:25:264',15,-0.016977,0.184787,9.804894,8,1,4.698641,308.731476,251.505569,-0.321863,-0.012489,0.030281,14.275475,1.043113,2.127315,2.055581,7.050463,7.016415,24.885719,6.400822,?,?,4
1582,'2020/12/18 11:51:25:402',15,-0.024167,0.186725,9.804843,8,1,4.724471,307.830444,257.587097,-0.246805,-0.005007,0.044494,13.73809,0.98607,2.238446,2.193038,7.130431,7.103621,24.871538,6.408017,?,?,4
1583,'2020/12/18 11:51:25:609',15,-0.024167,0.186725,9.804843,8,1,4.746396,315.01236,254.720291,-0.263431,-0.043702,0.062946,14.191076,1.05843,2.270779,2.14459,6.976753,6.918907,25.380165,6.311214,?,?,4
1584,'2020/12/18 11:51:25:777',15,-0.01084,0.182611,9.804944,8,1,4.725734,325.305084,254.216141,-0.31252,-0.126456,0.088626,14.088416,1.03117,2.21319,2.106309,7.010874,6.89428,25.185091,6.319449,?,?,4
1585,'2020/12/18 11:51:25:973',15,-0.012959,0.181546,9.804961,8,1,4.718959,326.301178,255.024246,-0.316404,-0.124968,0.10924,13.73555,0.994175,2.228124,2.121007,7.028547,6.901599,24.939102,6.410051,?,?,4
1586,'2020/12/18 11:51:26:067',15,-0.012959,0.181546,9.804961,8,1,4.742683,316.144196,255.149536,-0.306248,-0.045802,0.097548,13.747611,1.030771,2.146091,2.073736,7.049704,6.970506,25.197176,6.299283,?,?,4
1587,'2020/12/18 11:51:26:215',15,-0.013673,0.181485,9.804961,8,1,4.742201,296.362152,254.225235,-0.244748,0.086846,0.083018,13.731274,1.034653,2.16815,2.212311,6.94612,6.960947,25.436914,6.256677,?,?,4
1588,'2020/12/18 11:51:26:373',15,-0.024228,0.184432,9.804886,8,1,4.731197,284.853119,253.32692,-0.229132,0.161859,0.055325,14.121997,1.206529,2.041948,2.107407,6.931967,6.980739,25.502535,6.378189,?,?,4
1589,'2020/12/18 11:51:26:454',15,-0.024228,0.184432,9.804886,8,1,4.766743,282.007568,252.446182,-0.235329,0.174469,0.039308,14.546599,1.207041,1.857476,1.947047,7.03672,7.067647,25.489351,6.35415,?,?,4
1590,'2020/12/18 11:51:26:546',15,-0.024228,0.184432,9.804886,8,1,4.753595,279.816589,250.659042,-0.267885,0.191638,0.03317,14.602511,1.230702,1.858928,1.944009,6.880229,6.915222,25.573856,6.293929,?,?,4
1591,'2020/12/18 11:51:26:674',15,-0.024228,0.184432,9.804886,8,1,4.703138,279.495392,244.992233,-0.345478,0.193375,0.045672,14.314705,1.189276,1.924954,2.003149,6.855827,6.883323,25.773279,6.336795,?,?,4
1592,'2020/12/18 11:51:26:762',15,-0.019394,0.185038,9.804885,8,1,4.685514,282.24939,242.778381,-0.349914,0.177112,0.05058,14.392163,1.036608,2.168057,2.239513,6.715811,6.785817,25.518183,6.265141,?,?,4
1593,'2020/12/18 11:51:26:962',15,-0.011636,0.186196,9.804875,8,1,4.66772,289.442169,249.548874,-0.257196,0.137311,0.041392,14.575703,1.186788,2.07788,2.158625,6.951668,7.00786,25.217047,6.355259,?,?,4
1594,'2020/12/18 11:51:27:139',15,-0.023583,0.186432,9.80485,8,1,4.70411,287.911682,255.892578,-0.192585,0.152024,0.038318,14.174688,1.060799,2.185481,2.241945,7.067228,7.127267,25.113466,6.38132,?,?,4
1595,'2020/12/18 11:51:27:223',15,-0.023583,0.186432,9.80485,8,1,4.704108,287.08551,255.555695,-0.195324,0.163382,0.050129,14.021617,1.075956,2.25963,2.309587,6.885629,6.954993,25.373219,6.416915,?,?,4
1596,'2020/12/18 11:51:27:352',15,-0.023583,0.186432,9.80485,8,1,4.751862,285.86673,252.344482,-0.226041,0.167517,0.048294,14.266063,1.216281,2.00255,2.062357,6.841938,6.88024,25.725878,6.287946,?,?,4
1597,'2020/12/18 11:51:27:534',15,-0.017266,0.180724,9.804969,8,1,4.693978,287.239655,247.817307,-0.275153,0.157421,0.071718,14.63511,1.128796,1.73782,1.836694,6.921449,6.994121,25.633308,6.313958,?,?,4
1598,'2020/12/18 11:51:27:651',15,-0.0182,0.18398,9.804908,8,1,4.688139,288.286377,247.502991,-0.271143,0.150006,0.071791,14.668566,0.992537,1.897103,1.9834,6.918038,6.984127,25.46064,6.364613,?,?,4
1599,'2020/12/18 11:51:27:748',15,-0.0182,0.18398,9.804908,8,1,4.688063,291.300598,251.457123,-0.233158,0.130884,0.058106,13.96581,0.970133,2.167224,2.241017,6.969196,7.016164,25.186123,6.311551,?,?,4
1600,'2020/12/18 11:51:27:865',15,-0.0182,0.18398,9.804908,8,1,4.700111,291.221069,253.903915,-0.211698,0.130452,0.050905,14.180003,1.014724,2.073524,2.138356,7.068896,7.102083,25.135286,6.36353,?,?,4
1601,'2020/12/18 11:51:27:959',15,-0.014032,0.179234,9.805002,8,1,4.712312,290.070801,254.431213,-0.200639,0.134463,0.04466,14.162077,0.980155,1.978083,2.040112,7.18133,7.218732,25.138781,6.403693,?,?,4
1602,'2020/12/18 11:51:28:168',15,-0.017565,0.183358,9.80492,8,1,4.729685,289.969849,251.997742,-0.215502,0.131107,0.044269,13.883204,1.092472,1.938005,2.014774,7.011315,7.06562,25.835476,6.223141,?,?,4
1603,'2020/12/18 11:51:28:302',15,-0.017565,0.183358,9.80492,8,1,4.707491,290.254791,249.093582,-0.245161,0.125059,0.046358,14.023837,1.175853,1.975129,2.046949,6.916821,6.943986,25.889732,6.236837,?,?,4
1604,'2020/12/18 11:51:28:472',15,-0.020628,0.184271,9.804897,8,1,4.681417,289.831238,248.899246,-0.251544,0.126529,0.041933,14.424066,1.074841,1.931401,2.020031,7.086757,7.123231,25.374495,6.350452,?,?,4
1605,'2020/12/18 11:51:28:614',15,-0.020628,0.184271,9.804897,8,1,4.710318,289.088989,254.006042,-0.20148,0.129562,0.01062,14.459237,0.987212,1.867498,1.938829,7.318612,7.338933,25.109299,6.36565,?,?,4
1606,'2020/12/18 11:51:28:797',15,-0.021562,0.186405,9.804854,8,1,4.726875,288.776764,257.751038,-0.178427,0.13296,0.005641,13.876657,1.084838,2.145882,2.187362,7.162786,7.186795,24.917101,6.396767,?,?,4
1607,'2020/12/18 11:51:28:901',15,-0.01859,0.182326,9.804937,8,1,4.740968,288.80484,257.455353,-0.176548,0.131877,0.006442,13.931895,1.087421,2.135904,2.166995,7.193543,7.206475,25.034174,6.366643,?,?,4
1608,'2020/12/18 11:51:29:059',15,-0.01859,0.182326,9.804937,8,1,4.773852,294.639648,258.027374,-0.177602,0.081764,0.018331,13.879107,0.942618,2.025083,2.039468,7.299582,7.309582,25.202139,6.02937,?,?,4
1609,'2020/12/18 11:51:29:268',15,-0.023397,0.184372,9.804889,8,1,4.786071,320.207672,258.405487,-0.236634,-0.079955,0.067667,14.221035,1.173135,2.128152,2.022142,7.209857,7.102946,25.077412,6.32718,?,?,4
1610,'2020/12/18 11:51:29:447',15,-0.016764,0.185451,9.804883,8,1,4.770204,321.576294,252.6875,-0.326884,-0.090632,0.071194,13.454455,1.265115,2.156795,2.056983,6.74548,6.626524,25.531338,6.412458,?,?,4
1611,'2020/12/18 11:51:29:606',15,-0.016764,0.185451,9.804883,8,1,4.728143,320.220001,245.416183,-0.385913,-0.07506,0.063454,13.976976,1.259659,2.070931,1.972501,6.79641,6.706439,25.690342,6.370873,?,?,4
1612,'2020/12/18 11:51:29:775',15,-0.016718,0.185906,9.804873,8,1,4.694643,319.509918,247.730728,-0.327963,-0.070302,0.051847,14.327625,1.026745,2.073916,1.943899,7.123606,7.007504,24.766794,6.544995,?,?,4
1613,'2020/12/18 11:51:29:881',15,-0.016718,0.185906,9.804873,8,1,4.730814,317.806091,254.704758,-0.246415,-0.056507,0.065033,13.947312,1.05798,2.147119,2.044165,7.243508,7.154467,24.958227,6.461053,?,?,4
1614,'2020/12/18 11:51:29:981',15,-0.024402,0.187967,9.804818,8,1,4.749402,317.406158,255.878204,-0.256877,-0.050702,0.074298,13.736892,1.061556,2.279897,2.183647,7.225797,7.135191,24.921091,6.384341,?,?,4
1615,'2020/12/18 11:51:30:080',15,-0.024402,0.187967,9.804818,8,1,4.747909,316.620148,252.32666,-0.29068,-0.043319,0.072357,13.541111,1.229444,2.090691,1.996757,7.025836,6.949481,25.700214,6.277394,?,?,4
1616,'2020/12/18 11:51:30:178',15,-0.024402,0.187967,9.804818,8,1,4.766795,314.286804,249.438797,-0.31934,-0.02962,0.077776,14.240025,1.151457,2.124508,2.048891,7.006965,6.965631,25.615791,6.18199,?,?,4
1617,'2020/12/18 11:51:30:280',15,-0.013071,0.181602,9.804959,8,1,4.759226,312.605652,249.640625,-0.323023,-0.022735,0.075634,14.09377,1.109701,2.122066,2.061073,6.999699,6.972488,25.164173,6.27564,?,?,4
1618,'2020/12/18 11:51:30:378',15,-0.013071,0.181602,9.804959,8,1,4.761794,310.61264,251.500061,-0.303482,-0.005752,0.07488,13.842627,0.92981,2.09722,2.037291,6.935739,6.916992,24.888632,6.359398,?,?,4
1619,'2020/12/18 11:51:30:483',15,-0.022363,0.186386,9.804853,8,1,4.777504,306.429016,252.872559,-0.299734,0.024168,0.069463,13.841661,0.973925,2.175201,2.144251,6.885549,6.889602,24.969318,6.40646,?,?,4
1620,'2020/12/18 11:51:30:592',15,-0.022363,0.186386,9.804853,8,1,4.784203,300.766266,251.152222,-0.313375,0.06664,0.062181,14.04388,1.133375,2.147424,2.12515,6.88915,6.913653,25.499437,6.181812,?,?,4
1621,'2020/12/18 11:51:30:702',15,-0.022363,0.186386,9.804853,8,1,4.792955,298.618866,248.421524,-0.346335,0.083237,0.05656,14.105789,1.16408,1.919162,1.89604,6.894625,6.919733,25.784016,6.176427,?,?,4
1622,'2020/12/18 11:51:30:803',15,-0.018022,0.188111,9.804829,8,1,4.796593,299.774689,246.129654,-0.378515,0.070506,0.053473,14.453328,1.154971,1.916901,1.892984,6.862467,6.894929,25.79579,6.192739,?,?,4
1623,'2020/12/18 11:51:30:897',15,-0.018022,0.188111,9.804829,8,1,4.776612,300.995422,245.08754,-0.395574,0.064266,0.050158,14.179162,1.096939,1.89125,1.845813,6.848157,6.883445,25.765137,6.235664,?,?,4
1624,'2020/12/18 11:51:30:994',15,-0.018022,0.188111,9.804829,8,1,4.764927,302.165741,245.200577,-0.399867,0.055368,0.043531,14.078731,0.997639,1.866645,1.818707,6.889729,6.916618,25.479292,6.291401,?,?,4
1625,'2020/12/18 11:51:31:105',15,-0.018901,0.18745,9.80484,8,1,4.732353,303.290253,245.986679,-0.388682,0.048185,0.045415,13.926155,0.754249,2.036964,1.996907,6.855796,6.89156,25.278679,6.336428,?,?,4
1626,'2020/12/18 11:51:31:197',15,-0.018901,0.18745,9.80484,8,1,4.739429,303.679199,246.356079,-0.388946,0.046791,0.044216,13.965595,0.8437,1.983374,1.936785,6.861405,6.895719,25.322699,6.342077,?,?,4
1627,'2020/12/18 11:51:31:303',15,-0.019642,0.186656,9.804854,8,1,4.727121,308.74231,244.881073,-0.396532,0.003001,0.050925,15.167783,1.100703,1.822254,1.76305,6.988793,6.99045,25.729883,6.169767,?,?,4
1628,'2020/12/18 11:51:31:395',15,-0.019642,0.186656,9.804854,8,1,4.716025,311.893311,244.152817,-0.402971,-0.022181,0.054332,15.153063,1.134856,1.888044,1.819115,6.947071,6.941049,25.690569,6.215189,?,?,4
1629,'2020/12/18 11:51:31:498',15,-0.012241,0.180013,9.80499,8,1,4.715715,311.510529,243.447067,-0.412063,-0.017108,0.059689,14.568238,0.998739,1.855213,1.785549,6.927729,6.91645,25.810137,6.082244,?,?,4
1630,'2020/12/18 11:51:31:596',15,-0.012241,0.180013,9.80499,8,1,4.744337,303.901306,244.900528,-0.419308,0.048313,0.058006,14.627503,1.117352,1.787328,1.73382,6.85926,6.837863,25.494677,6.260466,?,?,4
1631,'2020/12/18 11:51:31:703',15,-0.019145,0.184108,9.804903,8,1,4.726354,299.712036,245.577805,-0.402375,0.086155,0.061712,14.465741,0.919672,1.912237,1.86781,6.816783,6.846666,25.305384,6.285669,?,?,4
1632,'2020/12/18 11:51:31:796',15,-0.019145,0.184108,9.804903,8,1,4.736812,298.539917,245.886414,-0.396294,0.092365,0.057838,14.658417,1.034781,1.975774,1.943578,6.843849,6.873495,25.267683,6.220991,?,?,4
1633,'2020/12/18 11:51:31:901',15,-0.019145,0.184108,9.804903,8,1,4.725795,302.864868,246.737991,-0.386272,0.050325,0.035431,14.384367,0.910102,1.951369,1.892007,6.916433,6.938721,25.157091,6.248386,?,?,4
1634,'2020/12/18 11:51:31:994',15,-0.015439,0.18256,9.804938,8,1,4.724954,303.94458,246.970901,-0.372972,0.036997,0.027977,14.444198,0.940524,1.968216,1.906813,6.980235,6.972368,25.140852,6.293028,?,?,4
1635,'2020/12/18 11:51:32:098',15,-0.015439,0.18256,9.804938,8,1,4.744699,303.540497,247.788651,-0.364514,0.042402,0.035504,14.309987,1.023813,2.023645,1.959189,6.922288,6.925465,25.164047,6.244342,?,?,4
1636,'2020/12/18 11:51:32:208',15,-0.020261,0.185277,9.804878,8,1,4.764878,302.652802,248.737381,-0.34759,0.049275,0.038967,14.229002,1.057783,2.067869,2.010524,6.949425,6.950541,24.991198,6.331092,?,?,4
1719,'2020/12/18 11:51:58:270',16,0.009045,0.19266,9.804753,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1718,'2020/12/18 11:51:58:101',16,0.009045,0.19266,9.804753,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1717,'2020/12/18 11:51:57:926',16,0.014501,0.198032,9.80464,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1716,'2020/12/18 11:51:57:749',16,0.01125,0.197253,9.804659,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1715,'2020/12/18 11:51:57:572',16,0.013258,0.196411,9.804674,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1714,'2020/12/18 11:51:57:398',16,0.013258,0.196411,9.804674,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1713,'2020/12/18 11:51:57:201',16,0.011572,0.201463,9.804574,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1712,'2020/12/18 11:51:57:030',16,0.011086,0.198923,9.804626,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1711,'2020/12/18 11:51:56:876',16,0.011086,0.198923,9.804626,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
1710,'2020/12/18 11:51:56:712',16,0.011916,0.196591,9.804672,8,0,5.959486,207.99292,342.834656,0.227376,0.082962,-0.130253,11.860658,1.165729,2.463087,2.458912,7.785154,7.788895,21.491508,6.396549,?,?,5
